fact_id,claim,verdict,topic,source,published_date,related_keywords,confidence,url
FC009369,Sample claim about business #9369,false,business,PolitiFact,2024-03-06T00:00:00,"['education', 'health']",0.564,https://factcheck.example.com/9369
FC009370,Sample claim about entertainment #9370,unverified,entertainment,AP Fact Check,2024-06-04T00:00:00,"['technology', 'world_news']",0.494,https://factcheck.example.com/9370
FC009371,Sample claim about education #9371,true,education,AP Fact Check,2024-01-27T00:00:00,['entertainment'],0.688,https://factcheck.example.com/9371
FC009372,Sample claim about science #9372,true,science,Reuters Fact Check,2024-06-23T00:00:00,"['environment', 'health']",0.733,https://factcheck.example.com/9372
FC009373,Sample claim about health #9373,false,health,Reuters Fact Check,2024-02-23T00:00:00,"['environment', 'health', 'sports']",0.797,https://factcheck.example.com/9373
FC009374,Sample claim about entertainment #9374,mixed,entertainment,PolitiFact,2024-02-28T00:00:00,['environment'],0.787,https://factcheck.example.com/9374
FC009375,Sample claim about environment #9375,false,environment,Reuters Fact Check,2024-04-02T00:00:00,['politics'],0.859,https://factcheck.example.com/9375
FC009376,Sample claim about world_news #9376,false,world_news,FactCheck.org,2024-01-22T00:00:00,['politics'],0.817,https://factcheck.example.com/9376
FC009377,Sample claim about sports #9377,true,sports,PolitiFact,2024-05-07T00:00:00,"['health', 'politics', 'entertainment']",0.933,https://factcheck.example.com/9377
FC009378,Sample claim about technology #9378,false,technology,PolitiFact,2024-06-24T00:00:00,['sports'],0.906,https://factcheck.example.com/9378
FC009379,Sample claim about health #9379,false,health,PolitiFact,2024-04-26T00:00:00,"['business', 'politics']",0.916,https://factcheck.example.com/9379
FC009380,Sample claim about health #9380,false,health,FactCheck.org,2024-04-06T00:00:00,"['entertainment', 'technology']",0.833,https://factcheck.example.com/9380
FC009381,Sample claim about environment #9381,true,environment,PolitiFact,2024-06-16T00:00:00,"['science', 'technology', 'politics']",0.876,https://factcheck.example.com/9381
FC009382,Sample claim about environment #9382,true,environment,FactCheck.org,2024-06-22T00:00:00,"['technology', 'environment']",0.717,https://factcheck.example.com/9382
FC009383,Sample claim about health #9383,unverified,health,PolitiFact,2024-03-18T00:00:00,['world_news'],0.707,https://factcheck.example.com/9383
FC009384,Sample claim about entertainment #9384,true,entertainment,FactCheck.org,2024-02-05T00:00:00,['environment'],0.923,https://factcheck.example.com/9384
FC009385,Sample claim about entertainment #9385,mixed,entertainment,Snopes,2024-01-27T00:00:00,"['politics', 'health', 'science']",0.858,https://factcheck.example.com/9385
FC009386,Sample claim about entertainment #9386,false,entertainment,Snopes,2024-01-03T00:00:00,"['science', 'politics', 'health']",0.866,https://factcheck.example.com/9386
FC009387,Sample claim about technology #9387,false,technology,Reuters Fact Check,2024-05-19T00:00:00,"['world_news', 'business']",0.621,https://factcheck.example.com/9387
FC009388,Sample claim about politics #9388,true,politics,PolitiFact,2024-05-11T00:00:00,"['education', 'business', 'entertainment']",0.877,https://factcheck.example.com/9388
FC009389,Sample claim about science #9389,false,science,PolitiFact,2024-03-24T00:00:00,"['technology', 'health']",0.576,https://factcheck.example.com/9389
FC009390,Sample claim about business #9390,mixed,business,PolitiFact,2024-04-06T00:00:00,['sports'],0.736,https://factcheck.example.com/9390
FC009391,Sample claim about environment #9391,true,environment,AP Fact Check,2024-05-25T00:00:00,"['sports', 'technology']",0.86,https://factcheck.example.com/9391
FC009392,Sample claim about politics #9392,unverified,politics,PolitiFact,2024-02-22T00:00:00,"['sports', 'environment']",0.551,https://factcheck.example.com/9392
FC009393,Sample claim about business #9393,true,business,PolitiFact,2024-06-14T00:00:00,"['science', 'entertainment']",0.861,https://factcheck.example.com/9393
FC009394,Sample claim about world_news #9394,false,world_news,FactCheck.org,2024-06-13T00:00:00,"['health', 'technology']",0.845,https://factcheck.example.com/9394
FC009395,Sample claim about business #9395,unverified,business,AP Fact Check,2024-05-28T00:00:00,"['world_news', 'business', 'entertainment']",0.978,https://factcheck.example.com/9395
FC009396,Sample claim about sports #9396,true,sports,FactCheck.org,2024-01-04T00:00:00,"['science', 'politics']",0.882,https://factcheck.example.com/9396
FC009397,Sample claim about health #9397,true,health,Snopes,2024-05-17T00:00:00,"['entertainment', 'environment']",0.776,https://factcheck.example.com/9397
FC009398,Sample claim about world_news #9398,false,world_news,Snopes,2024-06-20T00:00:00,"['environment', 'entertainment']",0.874,https://factcheck.example.com/9398
FC009399,Sample claim about world_news #9399,false,world_news,Snopes,2024-01-10T00:00:00,['sports'],0.825,https://factcheck.example.com/9399
FC009400,Sample claim about business #9400,unverified,business,AP Fact Check,2024-06-13T00:00:00,['environment'],0.865,https://factcheck.example.com/9400
FC009401,Sample claim about politics #9401,false,politics,Reuters Fact Check,2024-04-07T00:00:00,"['entertainment', 'world_news', 'education']",0.753,https://factcheck.example.com/9401
FC009402,Sample claim about sports #9402,false,sports,Snopes,2024-01-30T00:00:00,"['education', 'entertainment', 'environment']",0.618,https://factcheck.example.com/9402
FC009403,Sample claim about politics #9403,false,politics,Reuters Fact Check,2024-05-22T00:00:00,['environment'],0.73,https://factcheck.example.com/9403
FC009404,Sample claim about politics #9404,true,politics,PolitiFact,2024-04-10T00:00:00,"['business', 'world_news', 'technology']",0.952,https://factcheck.example.com/9404
FC009405,Sample claim about sports #9405,false,sports,Snopes,2024-04-28T00:00:00,['world_news'],0.968,https://factcheck.example.com/9405
FC009406,Sample claim about entertainment #9406,true,entertainment,PolitiFact,2024-02-18T00:00:00,['health'],0.834,https://factcheck.example.com/9406
FC009407,Sample claim about technology #9407,true,technology,Snopes,2024-03-16T00:00:00,['politics'],0.822,https://factcheck.example.com/9407
FC009408,Sample claim about environment #9408,true,environment,FactCheck.org,2024-05-31T00:00:00,"['sports', 'business']",0.908,https://factcheck.example.com/9408
FC009409,Sample claim about politics #9409,false,politics,Snopes,2024-03-29T00:00:00,"['world_news', 'environment']",0.775,https://factcheck.example.com/9409
FC009410,Sample claim about business #9410,mixed,business,Reuters Fact Check,2024-01-01T00:00:00,"['world_news', 'health']",0.542,https://factcheck.example.com/9410
FC009411,Sample claim about politics #9411,true,politics,PolitiFact,2024-05-17T00:00:00,['entertainment'],0.954,https://factcheck.example.com/9411
FC009412,Sample claim about politics #9412,unverified,politics,Reuters Fact Check,2024-05-04T00:00:00,"['technology', 'sports', 'health']",0.496,https://factcheck.example.com/9412
FC009413,Sample claim about entertainment #9413,false,entertainment,Snopes,2024-06-28T00:00:00,"['environment', 'education']",0.825,https://factcheck.example.com/9413
FC009414,Sample claim about health #9414,true,health,FactCheck.org,2024-04-21T00:00:00,['environment'],0.752,https://factcheck.example.com/9414
FC009415,Sample claim about entertainment #9415,true,entertainment,FactCheck.org,2024-02-27T00:00:00,"['education', 'science']",0.849,https://factcheck.example.com/9415
FC009416,Sample claim about environment #9416,true,environment,Reuters Fact Check,2024-02-09T00:00:00,['technology'],0.91,https://factcheck.example.com/9416
FC009417,Sample claim about environment #9417,true,environment,Snopes,2024-02-01T00:00:00,"['world_news', 'politics']",0.617,https://factcheck.example.com/9417
FC009418,Sample claim about environment #9418,false,environment,AP Fact Check,2024-06-04T00:00:00,"['entertainment', 'environment']",0.748,https://factcheck.example.com/9418
FC009419,Sample claim about sports #9419,true,sports,AP Fact Check,2024-05-02T00:00:00,"['politics', 'world_news', 'health']",0.977,https://factcheck.example.com/9419
FC009420,Sample claim about business #9420,unverified,business,FactCheck.org,2024-01-17T00:00:00,"['education', 'health']",0.799,https://factcheck.example.com/9420
FC009421,Sample claim about entertainment #9421,true,entertainment,Reuters Fact Check,2024-06-02T00:00:00,['world_news'],0.838,https://factcheck.example.com/9421
FC009422,Sample claim about education #9422,unverified,education,PolitiFact,2024-05-29T00:00:00,['entertainment'],0.992,https://factcheck.example.com/9422
FC009423,Sample claim about sports #9423,mixed,sports,Reuters Fact Check,2024-01-20T00:00:00,"['world_news', 'entertainment']",0.541,https://factcheck.example.com/9423
FC009424,Sample claim about entertainment #9424,false,entertainment,PolitiFact,2024-03-22T00:00:00,"['business', 'entertainment']",0.812,https://factcheck.example.com/9424
FC009425,Sample claim about entertainment #9425,true,entertainment,Reuters Fact Check,2024-06-26T00:00:00,"['business', 'sports']",0.839,https://factcheck.example.com/9425
FC009426,Sample claim about education #9426,false,education,AP Fact Check,2024-02-12T00:00:00,['science'],0.703,https://factcheck.example.com/9426
FC009427,Sample claim about technology #9427,mixed,technology,PolitiFact,2024-03-02T00:00:00,['science'],0.888,https://factcheck.example.com/9427
FC009428,Sample claim about business #9428,false,business,Reuters Fact Check,2024-03-31T00:00:00,['technology'],0.755,https://factcheck.example.com/9428
FC009429,Sample claim about education #9429,mixed,education,Snopes,2024-04-07T00:00:00,"['science', 'health', 'politics']",0.899,https://factcheck.example.com/9429
FC009430,Sample claim about education #9430,true,education,AP Fact Check,2024-04-11T00:00:00,['science'],0.959,https://factcheck.example.com/9430
FC009431,Sample claim about world_news #9431,false,world_news,FactCheck.org,2024-05-27T00:00:00,"['entertainment', 'sports', 'education']",0.807,https://factcheck.example.com/9431
FC009432,Sample claim about technology #9432,false,technology,FactCheck.org,2024-02-12T00:00:00,"['world_news', 'technology']",0.836,https://factcheck.example.com/9432
FC009433,Sample claim about politics #9433,mixed,politics,Snopes,2024-03-19T00:00:00,"['world_news', 'technology']",0.805,https://factcheck.example.com/9433
FC009434,Sample claim about entertainment #9434,mixed,entertainment,Reuters Fact Check,2024-05-26T00:00:00,['entertainment'],0.886,https://factcheck.example.com/9434
FC009435,Sample claim about politics #9435,mixed,politics,FactCheck.org,2024-01-28T00:00:00,"['education', 'politics', 'technology']",0.895,https://factcheck.example.com/9435
FC009436,Sample claim about science #9436,true,science,AP Fact Check,2024-01-25T00:00:00,"['sports', 'health', 'environment']",0.862,https://factcheck.example.com/9436
FC009437,Sample claim about entertainment #9437,true,entertainment,Snopes,2024-05-16T00:00:00,['education'],0.832,https://factcheck.example.com/9437
FC009438,Sample claim about technology #9438,mixed,technology,AP Fact Check,2024-04-08T00:00:00,"['science', 'politics', 'technology']",0.757,https://factcheck.example.com/9438
FC009439,Sample claim about science #9439,false,science,PolitiFact,2024-06-15T00:00:00,"['technology', 'politics', 'health']",0.887,https://factcheck.example.com/9439
FC009440,Sample claim about sports #9440,false,sports,Reuters Fact Check,2024-05-20T00:00:00,['environment'],0.877,https://factcheck.example.com/9440
FC009441,Sample claim about entertainment #9441,unverified,entertainment,Snopes,2024-05-05T00:00:00,"['education', 'business', 'entertainment']",0.757,https://factcheck.example.com/9441
FC009442,Sample claim about health #9442,mixed,health,AP Fact Check,2024-05-20T00:00:00,['technology'],0.886,https://factcheck.example.com/9442
FC009443,Sample claim about politics #9443,false,politics,PolitiFact,2024-06-18T00:00:00,['health'],0.991,https://factcheck.example.com/9443
FC009444,Sample claim about politics #9444,false,politics,Reuters Fact Check,2024-04-06T00:00:00,"['technology', 'politics', 'education']",0.734,https://factcheck.example.com/9444
FC009445,Sample claim about education #9445,true,education,Reuters Fact Check,2024-02-27T00:00:00,['world_news'],0.943,https://factcheck.example.com/9445
FC009446,Sample claim about business #9446,mixed,business,AP Fact Check,2024-02-24T00:00:00,"['sports', 'education', 'world_news']",0.915,https://factcheck.example.com/9446
FC009447,Sample claim about business #9447,mixed,business,Snopes,2024-01-30T00:00:00,['science'],0.899,https://factcheck.example.com/9447
FC009448,Sample claim about health #9448,false,health,AP Fact Check,2024-03-07T00:00:00,"['environment', 'business']",0.609,https://factcheck.example.com/9448
FC009449,Sample claim about world_news #9449,true,world_news,Snopes,2024-06-25T00:00:00,"['health', 'technology']",0.633,https://factcheck.example.com/9449
FC009450,Sample claim about science #9450,true,science,AP Fact Check,2024-04-13T00:00:00,"['health', 'business', 'sports']",0.682,https://factcheck.example.com/9450
FC009451,Sample claim about entertainment #9451,true,entertainment,AP Fact Check,2024-05-03T00:00:00,['health'],0.949,https://factcheck.example.com/9451
FC009452,Sample claim about entertainment #9452,false,entertainment,FactCheck.org,2024-03-26T00:00:00,['technology'],0.936,https://factcheck.example.com/9452
FC009453,Sample claim about health #9453,false,health,Reuters Fact Check,2024-03-25T00:00:00,"['world_news', 'science']",0.759,https://factcheck.example.com/9453
